Hash;Pseudonym;DataPointClass;DataType;IsRecommendation;IsEvent;Aperture;Measure;DecimalPlaces;IgnoreEqualValues;ArrayDimensions;ArrayDataType;UserStruct;IsChildOfVariable;NestingLevel;IsUsedByClient
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].in_xResetAlarm";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].in_xResetAlarm";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].stSensorSettings.rFilterTF";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].stSensorSettings.rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[2].fbPT1000.Factor_D_Pt1000A385[3]";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[2].fbPT1000.Factor_D_Pt1000A385[3]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].fbPidFixCycle.CYCLE";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].fbPidFixCycle.CYCLE";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbPidFixCycle.Y";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbPidFixCycle.Y";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPidSettings[2].rYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPidSettings[2].rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A2_AOpin7_r";"ns=4;s=|var|kB.D-2.Application.GVL.A2_AOpin7_r";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.tonStart.ET";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.tonStart.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[5].enTypeSensor";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[5].enTypeSensor";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.stFanSettings.iDelayStart";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.stFanSettings.iDelayStart";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PLC_PRG.fbResetAlarms.tpResetAlarms.Q";"ns=4;s=|var|kB.D-2.Application.PLC_PRG.fbResetAlarms.tpResetAlarms.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.in_xParkingModeFan";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.in_xParkingModeFan";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[4].rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[4].rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[1].rCorrection";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[1].rCorrection";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupplySettings.xRemoteModeStart";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupplySettings.xRemoteModeStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].fbInterval.in_xLeftBorderStrict";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].fbInterval.in_xLeftBorderStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.out_rTaskOnValve";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.out_rTaskOnValve";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.aiHoldingRegisters[10]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.aiHoldingRegisters[10]";InOut;INT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].fbScale.in_rXMAX";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[7].fbScale.in_rXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[4].fbPT1000.Factor_D_Pt1000A385[3]";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[4].fbPT1000.Factor_D_Pt1000A385[3]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbPidFixCycle.ACTUAL";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbPidFixCycle.ACTUAL";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stPid.rActualValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stPid.rActualValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbInterval.in_rLeftBorder";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbInterval.in_rLeftBorder";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.fbSelectWeek.in_bSetWeek";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.fbSelectWeek.in_bSetWeek";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[31]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[31]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.in_xAlarmTemperAirSupply";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.in_xAlarmTemperAirSupply";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeExhaustVent.out_ParkingModeOnAlarms";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeExhaustVent.out_ParkingModeOnAlarms";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[13]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[13]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecupSettings.xRemoteModeStart";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecupSettings.xRemoteModeStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensorSettings.rCorrection";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensorSettings.rCorrection";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[7]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[7]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[3].stSensorSettings.xUseTriggerAlarm";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[3].stSensorSettings.xUseTriggerAlarm";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.fbSelectTime.out_xEnabled";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.fbSelectTime.out_xEnabled";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbFilter[5].rTF";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbFilter[5].rTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.in_rTemperAirSupply";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.in_rTemperAirSupply";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.GVL.axAlarmCollections.IndexMin";"ns=4;s=|vprop|kB.D-2.Application.GVL.axAlarmCollections.IndexMin";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.astPid[2].rY_Manual";"ns=4;s=|var|kB.D-2.Application.GVL.astPid[2].rY_Manual";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbPT1000.in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbPT1000.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[5].rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[5].rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[3].rRightInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[3].rRightInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.Factor_D_Pt1000A385";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.Factor_D_Pt1000A385";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.stSettingsVent.bSetWeek";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.stSettingsVent.bSetWeek";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.tonStart.ET";"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.tonStart.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[4].out_rValueFilter";"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[4].out_rValueFilter";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].tonAlarmSensor.ET";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].tonAlarmSensor.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.stFanSettings.xRemoteModeStart";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanSupply.stFanSettings.xRemoteModeStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
i=11705;i=11705;InOut;UDINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.axAlarmCollections[9]";"ns=4;s=|var|kB.D-2.Application.GVL.axAlarmCollections[9]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbDamperExhaust.tonStart.ET";"ns=4;s=|var|kB.D-2.Application.GVL.fbDamperExhaust.tonStart.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].tonAlarmSensor.IN";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].tonAlarmSensor.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.fbComparH_NormTemperWaterBack.in_rValueUp";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.fbComparH_NormTemperWaterBack.in_rValueUp";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[2].fbScale.in_rYMIN";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[2].fbScale.in_rYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].stPidSettings.rD";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].stPidSettings.rD";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].fbPT1000.Factor_D_Pt1000A385";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].fbPT1000.Factor_D_Pt1000A385";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.tonStart.Q";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.tonStart.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[4].rLeftInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[4].rLeftInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stPid.xMANUAL";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stPid.xMANUAL";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.tonAlarmFanIn.IN";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.tonAlarmFanIn.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.tofDezhRezhGeneral.IN";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeRecup.tofDezhRezhGeneral.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensorSettings.rFilterTF";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensorSettings.rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin17_r";"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin17_r";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].tonAlarmSensor.IN";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].tonAlarmSensor.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].stSensor.in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].stSensor.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbInterval.in_xRightBorderStrict";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbInterval.in_xRightBorderStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=3;i=15006";"ns=3;i=15006";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].stSensorSettings.rRightInterval";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].stSensorSettings.rRightInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanExhaust.stFanSettings.iDelayStart";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanExhaust.stFanSettings.iDelayStart";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[10].fbPT1000.Index";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[10].fbPT1000.Index";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.stPumpSettings.xRemoteModeStart";"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.stPumpSettings.xRemoteModeStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[9].rScaleYMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[9].rScaleYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].fbScaling.in_rXMAX";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].fbScaling.in_rXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].fbPT1000.out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].fbPT1000.out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbInterval.out_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbInterval.out_rValue";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[10].out_rValueFilterAndCorrex";"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[10].out_rValueFilterAndCorrex";InOut;REAL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].fbPT1000.in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].fbPT1000.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stHeaterSettings.rTaskTemperWaterBack";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.stHeaterSettings.rTaskTemperWaterBack";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.out_rsAlarmNotWork.RESET1";"ns=4;s=|var|kB.D-2.Application.GVL.fbPump.out_rsAlarmNotWork.RESET1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[7].in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.astSensor[7].in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[6]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[6]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].stPidSettings.rYMAX";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].stPidSettings.rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].stSensorSettings.enTypeSensor";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[11].stSensorSettings.enTypeSensor";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A1_DOpin6_x";"ns=4;s=|var|kB.D-2.Application.GVL.A1_DOpin6_x";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].tonAlarmSensor.Q";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].tonAlarmSensor.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].fbInterval.in_xLeftBorderStrict";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[6].fbInterval.in_xLeftBorderStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin3_r";"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin3_r";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A3_DOpin1_x";"ns=4;s=|var|kB.D-2.Application.GVL.A3_DOpin1_x";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.out_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[1]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[1]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A1_DIpin30_xAvtModeFanExhaust";"ns=4;s=|var|kB.D-2.Application.GVL.A1_DIpin30_xAvtModeFanExhaust";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[2].rScaleXMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[2].rScaleXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[10].stSensorSettings.xRightIntervalStrict";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[10].stSensorSettings.xRightIntervalStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbScaling.in_rXMIN";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[2].fbScaling.in_rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbPT1000.Factor_D_Pt1000A385[1]";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[8].fbPT1000.Factor_D_Pt1000A385[1]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.stFanSettings.iFeedbackWorkFan";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanRecup.stFanSettings.iFeedbackWorkFan";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[14]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[14]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.xSummer";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.xSummer";InOut;BOOL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stSettingsExhaustVent.wSetOnTimeHour";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stSettingsExhaustVent.wSetOnTimeHour";InOut;UINT;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensor.in_rValueFilter";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].stSensor.in_rValueFilter";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A3_DIpin16_xIsOpenDamperY1";"ns=4;s=|var|kB.D-2.Application.GVL.A3_DIpin16_xIsOpenDamperY1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.fbSelectTime.in_wOnTimeHour";"ns=4;s=|var|kB.D-2.Application.GVL.fbParkingModeSupplyVent.fbSelectTime.in_wOnTimeHour";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbFilter[10].out_rValueFilter";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbFilter[10].out_rValueFilter";InOut;REAL;False;False;0;;0;False;;;;False;0;False
i=113;i=113;InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].stPid.rY_Manual";"ns=4;s=|var|kB.D-2.Application.POU_Regulators.afbPID[1].stPid.rY_Manual";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.SysTimeDate.wDayOfWeek";"ns=4;s=|var|kB.D-2.Application.GVL.SysTimeDate.wDayOfWeek";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.out_rsAlarmTS.RESET1";"ns=4;s=|var|kB.D-2.Application.GVL.fbHeater.out_rsAlarmTS.RESET1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbScale.in_rValue";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[12].fbScale.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.axAlarmCollections";"ns=4;s=|var|kB.D-2.Application.GVL.axAlarmCollections";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbFanExhaust.fbScaling.in_rYMIN";"ns=4;s=|var|kB.D-2.Application.GVL.fbFanExhaust.fbScaling.in_rYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPidSettings[1].rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPidSettings[1].rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;True
"ns=4;s=|var|kB.D-2.Application.GVL.fbDamperSupply.out_tonAlarmClosing.IN";"ns=4;s=|var|kB.D-2.Application.GVL.fbDamperSupply.out_tonAlarmClosing.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].fbInterval.in_xRightBorderStrict";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[1].fbInterval.in_xRightBorderStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.GVL.fbSensors[9].fbPT1000.out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[3].rScaleYMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensorSettings[3].rScaleYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
