Hash;Pseudonym;DataPointClass;DataType;IsRecommendation;IsEvent;Aperture;Measure;DecimalPlaces;IgnoreEqualValues;ArrayDimensions;ArrayDataType;UserStruct;IsChildOfVariable;NestingLevel;IsUsedByClient
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xUseOpenDamper";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xUseOpenDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.tonStart.ET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.tonStart.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].stSensorSettings.xRightIntervalStrict";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].stSensorSettings.xRightIntervalStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingExhaust.wSetOffMinute";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingExhaust.wSetOffMinute";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.in_xOpenDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.in_xOpenDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].fbScale.in_rYMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].fbScale.in_rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rXMAX";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.rsParkingModeGeneral.Q1";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.rsParkingModeGeneral.Q1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.in_xFire";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.in_xFire";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tofOpenDamper.PT";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tofOpenDamper.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
i=3709;i=3709;InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.fbScaling.in_rXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.fbScaling.in_rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].fbPT1000.Factor_D_Pt1000A385[2]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].fbPT1000.Factor_D_Pt1000A385[2]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.stFan.xUseWork";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.stFan.xUseWork";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.stParking.wSetOnHour";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.stParking.wSetOnHour";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingRecup.bSetWeek";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingRecup.bSetWeek";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].stSensorSettings.rFilterTF";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].stSensorSettings.rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[36]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[36]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xUseWork";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xUseWork";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xNotOpenDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xNotOpenDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.SysTimeDate.wDayOfWeek";"ns=4;s=|var|kB.D-2.Application.GVL.SysTimeDate.wDayOfWeek";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].fbScale.in_rXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].fbScale.in_rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[2].rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[2].rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotWork.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotWork.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.usiDelayAlarmCF";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.usiDelayAlarmCF";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.arSensorValue[3]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.arSensorValue[3]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.fbSelectTime.in_usiOnHour";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.fbSelectTime.in_usiOnHour";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xAlarmOpenDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xAlarmOpenDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.in_xAlarmPower";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.in_xAlarmPower";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.GVL_Retain.axOutputCoils.IndexMin";"ns=4;s=|vprop|kB.D-2.Application.GVL_Retain.axOutputCoils.IndexMin";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.in_xStartSupply";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.in_xStartSupply";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[2].rRightInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[2].rRightInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.tpStartAlgorithm.Q";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.tpStartAlgorithm.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stHeater.rTaskOnHeatingUp";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stHeater.rTaskOnHeatingUp";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[10]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[10]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rCorrection";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rCorrection";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.compL_LowAirSupply.in_rHYS";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.compL_LowAirSupply.in_rHYS";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].stSensorSettings.rScaleXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].stSensorSettings.rScaleXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[11]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[11]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.fbSelectWeek.in_xUse";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.fbSelectWeek.in_xUse";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].out_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A3_DIpin17_xCloseDamperY2";"ns=4;s=|var|kB.D-2.Application.GVL.A3_DIpin17_xCloseDamperY2";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[4]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[4]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[28]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[28]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.xPreHeatingUp";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.xPreHeatingUp";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].fbPT1000.out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].fbPT1000.out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.rsAlarmNotdP.Q1";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.rsAlarmNotdP.Q1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.tonAlarmOpen.PT";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.tonAlarmOpen.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.out_xAlarmCF";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.out_xAlarmCF";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.tofParkingGeneral.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.tofParkingGeneral.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[2].enTypeSensor";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[2].enTypeSensor";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A4_DIpin15_x";"ns=4;s=|var|kB.D-2.Application.GVL.A4_DIpin15_x";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.blinkLampWorkVent.TIMELOW";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.blinkLampWorkVent.TIMELOW";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[20]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[20]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].stSensorSettings.rScaleXMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].stSensorSettings.rScaleXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].stSensorSettings.rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].stSensorSettings.rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.rYMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.rYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbAlarms.tonAlarmPower.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbAlarms.tonAlarmPower.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.stDamper.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.stDamper.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].fbPT1000.out_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].fbPT1000.out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanExhaust.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.out_xParking";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.out_xParking";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.usiDelayAlarmCF";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.usiDelayAlarmCF";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.GVL_Retain.stHoldingRegisters.aiHoldingRegisters.IndexMax";"ns=4;s=|vprop|kB.D-2.Application.GVL_Retain.stHoldingRegisters.aiHoldingRegisters.IndexMax";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.stParking.wSetOffMinute";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.stParking.wSetOffMinute";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].rsAlarmSensor.SET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].rsAlarmSensor.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
i=11709;i=11709;InOut;UDINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[17]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[17]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].fbInterval.in_rLeftBorder";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].fbInterval.in_rLeftBorder";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[19]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[19]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].stSensorSettings.rLeftInterval";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].stSensorSettings.rLeftInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rYMAX";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stParking.xUseWorkOnWeek";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stParking.xUseWorkOnWeek";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tonAlarmNot_dP.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tonAlarmNot_dP.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.stHeater.xSetRemoteMode";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.stHeater.xSetRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.out_xAlarmCF";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.out_xAlarmCF";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.rCorrection";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.rCorrection";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].tonAlarmSensor.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].tonAlarmSensor.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.rsAlarmOpen.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.rsAlarmOpen.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[38]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[38]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].rsAlarmSensor.SET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].rsAlarmSensor.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.stParking.bSetWeek";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.stParking.bSetWeek";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.tpStartAlgorithm.PT";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.tpStartAlgorithm.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385[1]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385[1]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].fbPT1000.out_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].fbPT1000.out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tonAlarmNot_dP.PT";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.tonAlarmNot_dP.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].in_xResetAlarm";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].in_xResetAlarm";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.in_xAvtFanOnPlace";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.in_xAvtFanOnPlace";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].in_rValueSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].in_rValueSensor";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[3]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[3]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].in_xResetAlarm";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].in_xResetAlarm";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbScale.in_rYMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbScale.in_rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.out_xLowTemperAirSupply";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.out_xLowTemperAirSupply";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.xUseWork";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.xUseWork";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[2].rTi";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[2].rTi";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stPump.xUseAvtModeOnPlace";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stPump.xUseAvtModeOnPlace";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385[2]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385[2]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.in_xClose";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.in_xClose";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xParkingOnTime";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xParkingOnTime";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.rXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.rTaskManualPid";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.rTaskManualPid";InOut;REAL;False;False;0;;0;False;;;;False;0;False
i=15039;i=15039;InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].in_rValueFromFilter";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].in_rValueFromFilter";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[29]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[29]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.in_xWork";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbFanRecup.in_xWork";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.tonStart.PT";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.tonStart.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].fbScale.in_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].fbScale.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbPT1000.Index";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbPT1000.Index";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.tonAlarmClose.ET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.tonAlarmClose.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
